12001,NVSWITCH_ERR_HW_NPORT_EGRESS_EGRESSBUFERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12002,NVSWITCH_ERR_HW_NPORT_EGRESS_PKTROUTEERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12003,NVSWITCH_ERR_HW_NPORT_EGRESS_ECCSINGLEBITLIMITERR0,IGNORE,NONFATAL
12004,NVSWITCH_ERR_HW_NPORT_EGRESS_ECCHDRDOUBLEBITERR0,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
12005,NVSWITCH_ERR_HW_NPORT_EGRESS_ECCDATADOUBLEBITERR0,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
12006,NVSWITCH_ERR_HW_NPORT_EGRESS_ECCSINGLEBITLIMITERR1,IGNORE,NONFATAL
12007,NVSWITCH_ERR_HW_NPORT_EGRESS_ECCHDRDOUBLEBITERR1,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
12008,NVSWITCH_ERR_HW_NPORT_EGRESS_ECCDATADOUBLEBITERR1,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
12009,NVSWITCH_ERR_HW_NPORT_EGRESS_NCISOCHDRCREDITOVFL,IGNORE,NONFATAL
12010,NVSWITCH_ERR_HW_NPORT_EGRESS_NCISOCDATACREDITOVFL,IGNORE,NONFATAL
12011,NVSWITCH_ERR_HW_NPORT_EGRESS_ADDRMATCHERR,IGNORE,NONFATAL
12012,NVSWITCH_ERR_HW_NPORT_EGRESS_TAGCOUNTERR,IGNORE,NONFATAL
12013,NVSWITCH_ERR_HW_NPORT_EGRESS_FLUSHRSPERR,IGNORE,NONFATAL
12014,NVSWITCH_ERR_HW_NPORT_EGRESS_DROPNPURRSPERR,IGNORE,NONFATAL
12015,NVSWITCH_ERR_HW_NPORT_EGRESS_POISONERR,IGNORE,NONFATAL
12016,NVSWITCH_ERR_HW_NPORT_EGRESS_PACKET_HEADER,IGNORE,NONFATAL
12017,NVSWITCH_ERR_HW_NPORT_EGRESS_BUFFER_DATA,IGNORE,NONFATAL
12018,NVSWITCH_ERR_HW_NPORT_EGRESS_NCISOC_CREDITS,IGNORE,NONFATAL
12019,NVSWITCH_ERR_HW_NPORT_EGRESS_TAG_DATA,IGNORE,NONFATAL
12020,NVSWITCH_ERR_HW_NPORT_EGRESS_SEQIDERR,RESET_FABRIC,FATAL
12021,NVSWITCH_ERR_HW_NPORT_EGRESS_NXBAR_HDR_ECC_LIMIT_ERR,IGNORE,NONFATAL
12022,NVSWITCH_ERR_HW_NPORT_EGRESS_NXBAR_HDR_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12023,NVSWITCH_ERR_HW_NPORT_EGRESS_RAM_OUT_HDR_ECC_LIMIT_ERR,IGNORE,NONFATAL
12024,NVSWITCH_ERR_HW_NPORT_EGRESS_RAM_OUT_HDR_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12025,NVSWITCH_ERR_HW_NPORT_EGRESS_NCISOCCREDITOVFL,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12026,NVSWITCH_ERR_HW_NPORT_EGRESS_REQTGTIDMISMATCHERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12027,NVSWITCH_ERR_HW_NPORT_EGRESS_RSPREQIDMISMATCHERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12028,NVSWITCH_ERR_HW_NPORT_EGRESS_PRIVRSPERR,RESET_FABRIC,FATAL
12029,NVSWITCH_ERR_HW_NPORT_EGRESS_HWRSPERR,IGNORE,NONFATAL
12030,NVSWITCH_ERR_HW_NPORT_EGRESS_NXBAR_HDR_PARITY_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12031,NVSWITCH_ERR_HW_NPORT_EGRESS_NCISOC_CREDIT_PARITY_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12032,NVSWITCH_ERR_HW_NPORT_EGRESS_NXBAR_FLITTYPE_MISMATCH_ERR,RESET_FABRIC,FATAL
12033,NVSWITCH_ERR_HW_NPORT_EGRESS_CREDIT_TIME_OUT_ERR,IGNORE,NONFATAL
12034,NVSWITCH_ERR_HW_NPORT_EGRESS_INVALIDVCSET_ERR,IGNORE,NONFATAL
12035,NVSWITCH_ERR_HW_NPORT_EGRESS_NXBAR_SIDEBAND_PD_PARITY_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12036,NVSWITCH_ERR_HW_NPORT_EGRESS_NXBAR_REDUCTION_HDR_ECC_LIMIT_ERR,IGNORE,NONFATAL
12037,NVSWITCH_ERR_HW_NPORT_EGRESS_NXBAR_REDUCTION_HDR_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12038,NVSWITCH_ERR_HW_NPORT_EGRESS_MCRSPCTRLSTORE_ECC_LIMIT_ERR,IGNORE,NONFATAL
12039,NVSWITCH_ERR_HW_NPORT_EGRESS_MCRSPCTRLSTORE_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12040,NVSWITCH_ERR_HW_NPORT_EGRESS_RBCTRLSTORE_ECC_LIMIT_ERR,IGNORE,NONFATAL
12041,NVSWITCH_ERR_HW_NPORT_EGRESS_RBCTRLSTORE_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12042,NVSWITCH_ERR_HW_NPORT_EGRESS_MCREDSGT_ECC_LIMIT_ERR,IGNORE,NONFATAL
12043,NVSWITCH_ERR_HW_NPORT_EGRESS_MCREDSGT_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12044,NVSWITCH_ERR_HW_NPORT_EGRESS_MCREDBUF_ECC_LIMIT_ERR,IGNORE,NONFATAL
12045,NVSWITCH_ERR_HW_NPORT_EGRESS_MCREDBUF_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12046,NVSWITCH_ERR_HW_NPORT_EGRESS_MCRSP_RAM_HDR_ECC_LIMIT_ERR,IGNORE,NONFATAL
12047,NVSWITCH_ERR_HW_NPORT_EGRESS_MCRSP_RAM_HDR_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12048,NVSWITCH_ERR_HW_NPORT_EGRESS_NXBAR_REDUCTION_HDR_PARITY_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
12049,NVSWITCH_ERR_HW_NPORT_EGRESS_NXBAR_REDUCTION_FLITTYPE_MISMATCH_ERR,IGNORE,NONFATAL
12050,NVSWITCH_ERR_HW_NPORT_EGRESS_MCRSP_CNT_ERR,IGNORE,NONFATAL
12051,NVSWITCH_ERR_HW_NPORT_EGRESS_RBRSP_CNT_ERR,IGNORE,NONFATAL
13001,NVSWITCH_ERR_HW_NPORT_FSTATE_TAGPOOLBUFERR,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
13002,NVSWITCH_ERR_HW_NPORT_FSTATE_CRUMBSTOREBUFERR,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
13003,NVSWITCH_ERR_HW_NPORT_FSTATE_SINGLEBITECCLIMITERR_CRUMBSTORE,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
13004,NVSWITCH_ERR_HW_NPORT_FSTATE_UNCORRECTABLEECCERR_CRUMBSTORE,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
13005,NVSWITCH_ERR_HW_NPORT_FSTATE_SINGLEBITECCLIMITERR_TAGSTORE,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
13006,NVSWITCH_ERR_HW_NPORT_FSTATE_UNCORRECTABLEECCERR_TAGSTORE,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
13007,NVSWITCH_ERR_HW_NPORT_FSTATE_SINGLEBITECCLIMITERR_FLUSHREQSTORE,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
13008,NVSWITCH_ERR_HW_NPORT_FSTATE_UNCORRECTABLEECCERR_FLUSHREQSTORE,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
14001,NVSWITCH_ERR_HW_NPORT_TSTATE_TAGPOOLBUFERR,RESET_GPU,FATAL
14002,NVSWITCH_ERR_HW_NPORT_TSTATE_CRUMBSTOREBUFERR,RESET_GPU,FATAL
14003,NVSWITCH_ERR_HW_NPORT_TSTATE_SINGLEBITECCLIMITERR_CRUMBSTORE,IGNORE,NONFATAL
14004,NVSWITCH_ERR_HW_NPORT_TSTATE_UNCORRECTABLEECCERR_CRUMBSTORE,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
14005,NVSWITCH_ERR_HW_NPORT_TSTATE_SINGLEBITECCLIMITERR_TAGSTORE,IGNORE,NONFATAL
14006,NVSWITCH_ERR_HW_NPORT_TSTATE_UNCORRECTABLEECCERR_TAGSTORE,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
14007,NVSWITCH_ERR_HW_NPORT_TSTATE_TAGPOOL_ECC_LIMIT_ERR,IGNORE,NONFATAL
14008,NVSWITCH_ERR_HW_NPORT_TSTATE_TAGPOOL_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
14009,NVSWITCH_ERR_HW_NPORT_TSTATE_CRUMBSTORE_ECC_LIMIT_ERR,IGNORE,NONFATAL
14010,NVSWITCH_ERR_HW_NPORT_TSTATE_CRUMBSTORE_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
14011,NVSWITCH_ERR_HW_NPORT_TSTATE_COL_CRUMBSTOREBUFERR,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
14012,NVSWITCH_ERR_HW_NPORT_TSTATE_COL_CRUMBSTORE_ECC_LIMIT_ERR,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
14013,NVSWITCH_ERR_HW_NPORT_TSTATE_COL_CRUMBSTORE_ECC_DBE_ERR,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
14014,NVSWITCH_ERR_HW_NPORT_TSTATE_TD_TID_RAMBUFERR,RESET_GPU,FATAL
14015,NVSWITCH_ERR_HW_NPORT_TSTATE_TD_TID_RAM_ECC_LIMIT_ERR,IGNORE,NONFATAL
14016,NVSWITCH_ERR_HW_NPORT_TSTATE_TD_TID_RAM_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
14017,NVSWITCH_ERR_HW_NPORT_TSTATE_ATO_ERR,RESET_FABRIC,FATAL
14018,NVSWITCH_ERR_HW_NPORT_TSTATE_CAMRSP_ERR,RESET_GPU,FATAL
15001,NVSWITCH_ERR_HW_NPORT_ROUTE_ROUTEBUFERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
15002,NVSWITCH_ERR_HW_NPORT_ROUTE_NOPORTDEFINEDERR,IGNORE,NONFATAL
15003,NVSWITCH_ERR_HW_NPORT_ROUTE_INVALIDROUTEPOLICYERR,IGNORE,NONFATAL
15004,NVSWITCH_ERR_HW_NPORT_ROUTE_ECCLIMITERR,IGNORE,NONFATAL
15005,NVSWITCH_ERR_HW_NPORT_ROUTE_UNCORRECTABLEECCERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
15006,NVSWITCH_ERR_HW_NPORT_ROUTE_TRANSDONERESVERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
15007,NVSWITCH_ERR_HW_NPORT_ROUTE_PACKET_HEADER,IGNORE,NONFATAL
15008,NVSWITCH_ERR_HW_NPORT_ROUTE_GLT_ECC_LIMIT_ERR,IGNORE,NONFATAL
15009,NVSWITCH_ERR_HW_NPORT_ROUTE_GLT_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
15010,NVSWITCH_ERR_HW_NPORT_ROUTE_PDCTRLPARERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
15011,NVSWITCH_ERR_HW_NPORT_ROUTE_NVS_ECC_LIMIT_ERR,IGNORE,NONFATAL
15012,NVSWITCH_ERR_HW_NPORT_ROUTE_NVS_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
15013,NVSWITCH_ERR_HW_NPORT_ROUTE_CDTPARERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
15014,NVSWITCH_ERR_HW_NPORT_ROUTE_MCRID_ECC_LIMIT_ERR,IGNORE,NONFATAL
15015,NVSWITCH_ERR_HW_NPORT_ROUTE_MCRID_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
15016,NVSWITCH_ERR_HW_NPORT_ROUTE_EXTMCRID_ECC_LIMIT_ERR,IGNORE,NONFATAL
15017,NVSWITCH_ERR_HW_NPORT_ROUTE_EXTMCRID_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
15018,NVSWITCH_ERR_HW_NPORT_ROUTE_RAM_ECC_LIMIT_ERR,IGNORE,NONFATAL
15019,NVSWITCH_ERR_HW_NPORT_ROUTE_RAM_ECC_DBE_ERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
15020,NVSWITCH_ERR_HW_NPORT_ROUTE_INVALID_MCRID_ERR,IGNORE,NONFATAL
16001,NVSWITCH_ERR_HW_NPORT_DATAPOISONED,IGNORE,NONFATAL
16002,NVSWITCH_ERR_HW_NPORT_UCINTERNAL,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
16003,NVSWITCH_ERR_HW_NPORT_CINTERNAL,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
17001,NVSWITCH_ERR_HW_NVLCTRL_INGRESSECCSOFTLIMITERR,IGNORE,NONFATAL
17002,NVSWITCH_ERR_HW_NVLCTRL_INGRESSECCHDRDOUBLEBITERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
17003,NVSWITCH_ERR_HW_NVLCTRL_INGRESSECCDATADOUBLEBITERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
17004,NVSWITCH_ERR_HW_NVLCTRL_INGRESSBUFFERERR,IGNORE,NONFATAL
17005,NVSWITCH_ERR_HW_NVLCTRL_EGRESSECCSOFTLIMITERR,IGNORE,NONFATAL
17006,NVSWITCH_ERR_HW_NVLCTRL_EGRESSECCHDRDOUBLEBITERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
17007,NVSWITCH_ERR_HW_NVLCTRL_EGRESSECCDATADOUBLEBITERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
17008,NVSWITCH_ERR_HW_NVLCTRL_EGRESSBUFFERERR,IGNORE,NONFATAL
18001,NVSWITCH_ERR_HW_NVLIPT_DLPROTOCOL,INVESTIGATE_LINK_SI,FATAL
18002,NVSWITCH_ERR_HW_NVLIPT_DATAPOISONED,INVESTIGATE_LINK_SI,FATAL
18003,NVSWITCH_ERR_HW_NVLIPT_FLOWCONTROL,INVESTIGATE_LINK_SI,FATAL
18004,NVSWITCH_ERR_HW_NVLIPT_RESPONSETIMEOUT,INVESTIGATE_LINK_SI,FATAL
18005,NVSWITCH_ERR_HW_NVLIPT_TARGETERROR,INVESTIGATE_LINK_SI,FATAL
18006,NVSWITCH_ERR_HW_NVLIPT_UNEXPECTEDRESPONSE,INVESTIGATE_LINK_SI,FATAL
18007,NVSWITCH_ERR_HW_NVLIPT_RECEIVEROVERFLOW,INVESTIGATE_LINK_SI,FATAL
18008,NVSWITCH_ERR_HW_NVLIPT_MALFORMEDPACKET,INVESTIGATE_LINK_SI,FATAL
18009,NVSWITCH_ERR_HW_NVLIPT_STOMPEDPACKETRECEIVED,INVESTIGATE_LINK_SI,FATAL
18010,NVSWITCH_ERR_HW_NVLIPT_UNSUPPORTEDREQUEST,INVESTIGATE_LINK_SI,FATAL
18011,NVSWITCH_ERR_HW_NVLIPT_UCINTERNAL,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
18012,NVSWITCH_ERR_HW_NVLIPT_PHYRECEIVER,INVESTIGATE_LINK_SI,FATAL
18013,NVSWITCH_ERR_HW_NVLIPT_BADAN0PKT,INVESTIGATE_LINK_SI,FATAL
18014,NVSWITCH_ERR_HW_NVLIPT_REPLAYTIMEOUT,INVESTIGATE_LINK_SI,FATAL
18015,NVSWITCH_ERR_HW_NVLIPT_ADVISORYERROR,INVESTIGATE_LINK_SI,FATAL
18016,NVSWITCH_ERR_HW_NVLIPT_CINTERNAL,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
18017,NVSWITCH_ERR_HW_NVLIPT_HEADEROVERFLOW,INVESTIGATE_LINK_SI,FATAL
18018,NVSWITCH_ERR_HW_NVLIPT_RSTSEQ_PHYARB_TIMEOUT,INVESTIGATE_LINK_SI,FATAL
18019,NVSWITCH_ERR_HW_NVLIPT_RSTSEQ_PLL_TIMEOUT,INVESTIGATE_LINK_SI,FATAL
18020,NVSWITCH_ERR_HW_NVLIPT_CLKCTL_ILLEGAL_REQUEST,INVESTIGATE_LINK_SI,FATAL
19001,NVSWITCH_ERR_HW_NVLTLC_TXHDRCREDITOVFERR,INVESTIGATE_LINK_SI,FATAL
19002,NVSWITCH_ERR_HW_NVLTLC_TXDATACREDITOVFERR,INVESTIGATE_LINK_SI,FATAL
19003,NVSWITCH_ERR_HW_NVLTLC_TXDLCREDITOVFERR,INVESTIGATE_LINK_SI,FATAL
19004,NVSWITCH_ERR_HW_NVLTLC_TXDLCREDITPARITYERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
19005,NVSWITCH_ERR_HW_NVLTLC_TXRAMHDRPARITYERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
19006,NVSWITCH_ERR_HW_NVLTLC_TXRAMDATAPARITYERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
19007,NVSWITCH_ERR_HW_NVLTLC_TXUNSUPVCOVFERR,INVESTIGATE_LINK_SI,FATAL
19008,NVSWITCH_ERR_HW_NVLTLC_TXSTOMPDET,INVESTIGATE_LINK_SI,FATAL
19009,NVSWITCH_ERR_HW_NVLTLC_TXPOISONDET,IGNORE,NONFATAL
19010,NVSWITCH_ERR_HW_NVLTLC_TARGETERR,INVESTIGATE_LINK_SI,FATAL
19011,NVSWITCH_ERR_HW_NVLTLC_TX_PACKET_HEADER,INVESTIGATE_LINK_SI,FATAL
19012,NVSWITCH_ERR_HW_NVLTLC_UNSUPPORTEDREQUESTERR,INVESTIGATE_LINK_SI,FATAL
19013,NVSWITCH_ERR_HW_NVLTLC_RXDLHDRPARITYERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
19014,NVSWITCH_ERR_HW_NVLTLC_RXDLDATAPARITYERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
19015,NVSWITCH_ERR_HW_NVLTLC_RXDLCTRLPARITYERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
19016,NVSWITCH_ERR_HW_NVLTLC_RXRAMDATAPARITYERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
19017,NVSWITCH_ERR_HW_NVLTLC_RXRAMHDRPARITYERR,WORKFLOW_NVLINK_POTENTIALY_FATAL_ERR,FATAL
19018,NVSWITCH_ERR_HW_NVLTLC_RXINVALIDAEERR,INVESTIGATE_LINK_SI,FATAL
19019,NVSWITCH_ERR_HW_NVLTLC_RXINVALIDBEERR,INVESTIGATE_LINK_SI,FATAL
19020,NVSWITCH_ERR_HW_NVLTLC_RXINVALIDADDRALIGNERR,INVESTIGATE_LINK_SI,FATAL
19021,NVSWITCH_ERR_HW_NVLTLC_RXPKTLENERR,INVESTIGATE_LINK_SI,FATAL
19022,NVSWITCH_ERR_HW_NVLTLC_RSVCMDENCERR,IGNORE,NONFATAL
19023,NVSWITCH_ERR_HW_NVLTLC_RSVDATLENENCERR,IGNORE,NONFATAL
19024,NVSWITCH_ERR_HW_NVLTLC_RSVADDRTYPEERR,IGNORE,NONFATAL
19025,NVSWITCH_ERR_HW_NVLTLC_RSVRSPSTATUSERR,IGNORE,NONFATAL
19026,NVSWITCH_ERR_HW_NVLTLC_RSVPKTSTATUSERR,IGNORE,NONFATAL
19027,NVSWITCH_ERR_HW_NVLTLC_RSVCACHEATTRPROBEREQERR,UNEXPECTED_ERR_REPORT_ISSUE,FATAL
